nom_standard,reg_code,reg_nom,dep_code,dep_nom,EPCI,population,superficie_km2,densite,NOM,F18-24
Rochetaillée-sur-Saône,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1540,1,1193.8,Meyzieu,1355.0
Rochetaillée-sur-Saône,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1540,1,1193.8,Rillieux-la-Pape,1334.0
Rochetaillée-sur-Saône,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1540,1,1193.8,Saint-Priest,2084.0
Salles-Arbuissonnas-en-Beaujolais,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,766,4,176.09,Villefranche-sur-Saône,1507.0
Sainte-Colombe,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,1986,2,1241.25,Vienne,1169.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Bron,2635.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Caluire-et-Cuire,1508.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Écully,1104.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Lyon,46541.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Oullins-Pierre-Bénite,2154.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Vaulx-en-Velin,2759.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Vénissieux,3187.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Villeurbanne,12023.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Décines-Charpieu,1245.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Meyzieu,1355.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Rillieux-la-Pape,1334.0
Saint-Cyr-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5686,7,779.97,Saint-Priest,2084.0
Saint-Cyr-le-Chatoux,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,153,6,24.36,Villefranche-sur-Saône,1507.0
Saint-Cyr-sur-le-Rhône,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,1272,6,211.3,Vienne,1169.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Bron,2635.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Caluire-et-Cuire,1508.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Écully,1104.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Lyon,46541.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Oullins-Pierre-Bénite,2154.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Vaulx-en-Velin,2759.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Vénissieux,3187.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Villeurbanne,12023.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Décines-Charpieu,1245.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Meyzieu,1355.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Rillieux-la-Pape,1334.0
Saint-Didier-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,7124,8,854.2,Saint-Priest,2084.0
Saint-Étienne-des-Oullières,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,2212,10,228.99,Villefranche-sur-Saône,1507.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Bron,2635.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Caluire-et-Cuire,1508.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Écully,1104.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Lyon,46541.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Oullins-Pierre-Bénite,2154.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Vaulx-en-Velin,2759.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Vénissieux,3187.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Villeurbanne,12023.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Décines-Charpieu,1245.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Meyzieu,1355.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Rillieux-la-Pape,1334.0
Saint-Fons,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,19500,6,3217.82,Saint-Priest,2084.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Bron,2635.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Caluire-et-Cuire,1508.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Écully,1104.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Lyon,46541.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Oullins-Pierre-Bénite,2154.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Vaulx-en-Velin,2759.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Vénissieux,3187.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Villeurbanne,12023.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Décines-Charpieu,1245.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Meyzieu,1355.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Rillieux-la-Pape,1334.0
Sainte-Foy-lès-Lyon,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22077,7,3232.36,Saint-Priest,2084.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Bron,2635.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Caluire-et-Cuire,1508.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Écully,1104.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Lyon,46541.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Oullins-Pierre-Bénite,2154.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Vaulx-en-Velin,2759.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Vénissieux,3187.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Villeurbanne,12023.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Décines-Charpieu,1245.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Meyzieu,1355.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Rillieux-la-Pape,1334.0
Saint-Genis-Laval,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,20971,13,1623.14,Saint-Priest,2084.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Bron,2635.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Caluire-et-Cuire,1508.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Écully,1104.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Lyon,46541.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Oullins-Pierre-Bénite,2154.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Vaulx-en-Velin,2759.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Vénissieux,3187.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Villeurbanne,12023.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Décines-Charpieu,1245.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Meyzieu,1355.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Rillieux-la-Pape,1334.0
Saint-Genis-les-Ollières,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5229,4,1398.13,Saint-Priest,2084.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Bron,2635.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Caluire-et-Cuire,1508.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Écully,1104.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Lyon,46541.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Oullins-Pierre-Bénite,2154.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Vaulx-en-Velin,2759.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Vénissieux,3187.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Villeurbanne,12023.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Décines-Charpieu,1245.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Meyzieu,1355.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Rillieux-la-Pape,1334.0
Saint-Germain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,2981,5,548.99,Saint-Priest,2084.0
Saint-Julien,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,897,7,130.19,Villefranche-sur-Saône,1507.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Bron,2635.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Caluire-et-Cuire,1508.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Écully,1104.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Lyon,46541.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Oullins-Pierre-Bénite,2154.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Vaulx-en-Velin,2759.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Vénissieux,3187.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Villeurbanne,12023.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Décines-Charpieu,1245.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Meyzieu,1355.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Rillieux-la-Pape,1334.0
Saint-Romain-au-Mont-d'Or,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,1235,3,471.37,Saint-Priest,2084.0
Saint-Romain-en-Gal,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,1972,14,147.27,Vienne,1169.0
Saint-Romain-en-Gier,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,596,4,147.16,Vienne,1169.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Bron,2635.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Caluire-et-Cuire,1508.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Écully,1104.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Lyon,46541.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Oullins-Pierre-Bénite,2154.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Vaulx-en-Velin,2759.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Vénissieux,3187.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Villeurbanne,12023.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Décines-Charpieu,1245.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Meyzieu,1355.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Rillieux-la-Pape,1334.0
Tassin-la-Demi-Lune,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,22475,8,2885.11,Saint-Priest,2084.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Bron,2635.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Caluire-et-Cuire,1508.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Écully,1104.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Lyon,46541.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Oullins-Pierre-Bénite,2154.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Vaulx-en-Velin,2759.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Vénissieux,3187.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Villeurbanne,12023.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Décines-Charpieu,1245.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Meyzieu,1355.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Rillieux-la-Pape,1334.0
La Tour-de-Salvagny,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,4249,8,504.03,Saint-Priest,2084.0
Trèves,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,746,8,98.68,Vienne,1169.0
Tupin-et-Semons,84,Auvergne-Rhône-Alpes,69,Rhône,200077014,646,8,78.21,Vienne,1169.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Bron,2635.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Caluire-et-Cuire,1508.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Écully,1104.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Lyon,46541.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Oullins-Pierre-Bénite,2154.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Vaulx-en-Velin,2759.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Vénissieux,3187.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Villeurbanne,12023.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Décines-Charpieu,1245.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Meyzieu,1355.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Rillieux-la-Pape,1334.0
Vaulx-en-Velin,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,51761,21,2470.69,Saint-Priest,2084.0
Vaux-en-Beaujolais,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,1108,18,62.46,Villefranche-sur-Saône,1507.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Bron,2635.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Caluire-et-Cuire,1508.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Écully,1104.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Lyon,46541.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Oullins-Pierre-Bénite,2154.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Vaulx-en-Velin,2759.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Vénissieux,3187.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Villeurbanne,12023.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Décines-Charpieu,1245.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Meyzieu,1355.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Rillieux-la-Pape,1334.0
Vénissieux,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,66765,15,4355.19,Saint-Priest,2084.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Bron,2635.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Caluire-et-Cuire,1508.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Écully,1104.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Lyon,46541.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Oullins-Pierre-Bénite,2154.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Vaulx-en-Velin,2759.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Vénissieux,3187.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Villeurbanne,12023.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Décines-Charpieu,1245.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Meyzieu,1355.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Rillieux-la-Pape,1334.0
Vernaison,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,5105,4,1266.75,Saint-Priest,2084.0
Villefranche-sur-Saône,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,36009,9,3798.42,Villefranche-sur-Saône,1507.0
Ville-sur-Jarnioux,84,Auvergne-Rhône-Alpes,69,Rhône,200040590,803,10,79.43,Villefranche-sur-Saône,1507.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Bron,2635.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Caluire-et-Cuire,1508.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Écully,1104.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Lyon,46541.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Oullins-Pierre-Bénite,2154.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Vaulx-en-Velin,2759.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Vénissieux,3187.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Villeurbanne,12023.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Décines-Charpieu,1245.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Meyzieu,1355.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Rillieux-la-Pape,1334.0
Villeurbanne,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,154781,15,10659.85,Saint-Priest,2084.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Bron,2635.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Caluire-et-Cuire,1508.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Écully,1104.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Lyon,46541.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Oullins-Pierre-Bénite,2154.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Vaulx-en-Velin,2759.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Vénissieux,3187.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Villeurbanne,12023.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Décines-Charpieu,1245.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Meyzieu,1355.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Rillieux-la-Pape,1334.0
Chassieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,10844,12,937.25,Saint-Priest,2084.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Bron,2635.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Caluire-et-Cuire,1508.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Écully,1104.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Lyon,46541.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Oullins-Pierre-Bénite,2154.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Vaulx-en-Velin,2759.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Vénissieux,3187.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Villeurbanne,12023.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Décines-Charpieu,1245.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Meyzieu,1355.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Rillieux-la-Pape,1334.0
Corbas,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,11161,12,939.48,Saint-Priest,2084.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Bron,2635.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Caluire-et-Cuire,1508.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Écully,1104.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Lyon,46541.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Oullins-Pierre-Bénite,2154.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Vaulx-en-Velin,2759.0
Décines-Charpieu,84,Auvergne-Rhône-Alpes,69,Rhône,200046977,28913,17,1699.76,Vénissieux,3187.0
